source_year,Collision Id,Report Number,Report Version,Is Preliminary,NCIC Code,Crash Date Time,Crash Time Description,Beat,City Id,City Code,City Name,County Code,City Is Active,City Is Incorporated,Collision Type Code,Collision Type Description,Collision Type Other Desc,Day Of Week,DispatchNotified,HasPhotographs,HitRun,IsAttachmentsMailed,IsDeleted,IsHighwayRelated,IsTowAway,JudicialDistrict,MotorVehicleInvolvedWithCode,MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,NumberInjured,NumberKilled,Weather 1,Weather 2,Road Condition 1,Road Condition 2,Special Condition,LightingCode,LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,PedestrianActionCode,PedestrianActionDesc,PreparedDate,Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,PrimaryCollisionPartyNumber,PrimaryRoad,ReportingDistrict,ReportingDistrictCode,ReviewedDate,RoadwaySurfaceCode,SecondaryDirection,SecondaryDistance,SecondaryRoad,SecondaryUnitOfMeasure,SketchDesc,TrafficControlDeviceCode,CreatedDate,ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,IsAdditonalObjectStruck,NotificationDate,NotificationTimeDescription,HasDigitalMediaFiles,EvidenceNumber,IsLocationReferToNarrative,IsAOIOneSameAsLocation,_id
2022,2666871,220433964,2,False,3801,7/2/2022 2:22:00 AM,0222,3J14E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21456B,,1,ELLIS ST,TENDE,,,B,,,LARKIN ST,,,A,7/25/2024 9:34:36 PM,1/29/2025 8:36:26 AM,,,2,,,,,,,,
2022,2666868,220495992,2,False,3801,7/23/2022 5:15:00 PM,1715,3D00,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,OTHER,,OTHER* - OTHER*,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,A,21235G,,1,GUERRERO ST,MISSI,,,A,,,19TH ST,,,,7/25/2024 9:34:36 PM,1/29/2025 8:36:26 AM,,,2,,,,,,,,
2022,2666867,2204492211,2,False,3801,7/25/2022 10:50:00 AM,1050,5CRA,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,ALEMANY BL,INGLE,,,A,,,NAGLEE AV,,,D,7/25/2024 9:34:35 PM,1/29/2025 8:36:26 AM,,,2,,,,,,,,
2022,2666865,220487193,2,False,3801,7/22/2022 8:39:00 PM,2039,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950,,1,VIENNA ST,INGLE,,,,,,ITALY AV,,,A,7/25/2024 9:34:35 PM,1/29/2025 8:36:26 AM,,,2,,,,,,,,
2022,2666767,220358469,2,False,3801,6/1/2022 12:24:00 PM,1224,3D11A,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Wednesday,,,,,False,False,False,,J,OTHER OBJECT,,2,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,MARKET ST,MISSI,,,A,,,14TH ST,,,A,7/25/2024 9:34:22 PM,1/29/2025 8:36:23 AM,,,2,,,,,,,,
2022,2666766,220422440,2,False,3801,6/27/2022 5:54:00 PM,1754,3J61K,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,EDDY ST,TENDE,,,A,E,5,TAYLOR ST,F,,A,7/25/2024 9:34:22 PM,1/29/2025 8:36:23 AM,,,2,,,,,,,,
2022,2664885,220435675,2,False,3801,7/3/2022 12:36:00 AM,0036,3E15E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453A,,1,LOMBARD ST,NORTH,,,B,,,FILLMORE ST,,,A,7/25/2024 9:29:55 PM,1/29/2025 8:35:32 AM,,,2,,,,,,,,
2022,2664537,220437762,2,False,3801,7/4/2022 4:20:00 AM,0420,E6,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22350,,1,FRANKLIN ST,NORTH,,,A,,,PACIFIC AV,,,A,7/25/2024 9:29:09 PM,1/29/2025 8:35:23 AM,,,2,,,,,,,,
2022,2664536,220433798,2,False,3801,7/1/2022 11:53:00 PM,2353,3D11E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,2,MARKET ST,MISSI,,,B,,,CHURCH ST,,,A,7/25/2024 9:29:09 PM,1/29/2025 8:35:23 AM,,,2,,,,,,,,
2022,2664533,220433362,2,False,3801,7/1/2022 7:52:00 PM,1952,3A13D,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Friday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,PINE ST,CENTR,,,A,W,6,TAYLOR ST,F,,A,7/25/2024 9:29:08 PM,1/29/2025 8:35:23 AM,,,2,,,,,,,,
2022,2664531,220457312,2,False,3801,7/11/2022 2:00:00 PM,1400,3C12D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,OBSTRUCTION ON ROADWAY* - OBSTRUCTION ON ROADWAY*,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,PATTERSON ST,BAYVI,,,A,,,FLOWER ST,,,D,7/25/2024 9:29:08 PM,1/29/2025 8:35:23 AM,,,2,,,,,,,,
2022,2664527,220459318,2,False,3801,7/12/2022 11:10:00 AM,1110,4,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950B,,1,GOLDEN GATE AV,TENDE,,,A,,,JONES ST,,,A,7/25/2024 9:29:07 PM,1/29/2025 8:35:22 AM,,,2,,,,,,,,
2022,2664526,220465757,2,False,3801,7/14/2022 3:55:00 PM,1555,B4,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453A,,1,MISSION ST,SOUTH,,,A,,,11TH ST,,,A,7/25/2024 9:29:07 PM,1/29/2025 8:35:22 AM,,,2,,,,,,,,
2022,2664525,220460898,2,False,3801,7/12/2022 9:24:00 AM,0924,B5,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,VERMONT ST,SOUTH,,,A,,,17TH ST,,,A,7/25/2024 9:29:07 PM,1/29/2025 8:35:22 AM,,,2,,,,,,,,
2022,2664521,220452691,2,False,3801,7/9/2022 3:57:00 PM,1557,3E15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,WEBSTER ST,NORTH,,,A,N,5,UNION ST,F,,A,7/25/2024 9:29:07 PM,1/29/2025 8:35:22 AM,,,2,,,,,,,,
2022,2664520,220459120,2,False,3801,7/12/2022 9:31:00 AM,0931,3G12A,1227,3801,San Francisco,38,True,True,B,SIDE SWIPE,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,,,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,SACRAMENTO ST,RICHM,,,B,,,LAUREL ST,,,A,7/25/2024 9:29:06 PM,1/29/2025 8:35:22 AM,,,2,,,,,,,,
2022,2664494,220459299,2,False,3801,7/12/2022 11:00:00 AM,1100,2,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,M,,False,False,False,,B,PEDESTRIAN,,0,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,20002A,,2,FILLMORE ST,NORTH,,,A,,,GOLDEN GATE AV,,,A,7/25/2024 9:29:02 PM,1/29/2025 8:35:22 AM,,,2,,,,,,,,
2022,2664476,220227256,2,False,3801,4/7/2022 9:41:00 AM,0941,G2,1227,3801,San Francisco,38,True,True,B,SIDE SWIPE,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,WASHINGTON ST,RICHM,,,A,E,5,LAUREL ST,F,,D,7/25/2024 9:29:00 PM,1/29/2025 8:35:21 AM,,,2,,,,,,,,
2022,2677314,220554708,2,False,3801,8/18/2022 9:20:00 AM,0920,3A4A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22107,,,FRANCISCO ST,CENTR,,,A,W,40,STOCKTON ST,F,,D,7/25/2024 10:00:15 PM,1/29/2025 8:41:23 AM,,,2,,,,,,,,
2022,2689615,220622634,2,False,3801,9/12/2022 3:24:00 PM,1524,I2,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,True,,B,PEDESTRIAN,,2,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,A,22107,,1,TARAVAL ST,TARAV,,,A,W,261,21ST AV,F,,A,7/25/2024 10:34:49 PM,1/29/2025 8:48:04 AM,,,2,,,,,,,,
2022,2689571,220607852,2,False,3801,9/7/2022 9:35:00 AM,0935,3E16A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22350,,1,JACKSON ST,NORTH,,,A,W,210,POLK ST,F,,D,7/25/2024 10:34:42 PM,1/29/2025 8:48:03 AM,,,2,,,,,,,,
2022,2689569,220611217,2,False,3801,9/8/2022 11:35:00 AM,1135,3801,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Thursday,,,,,False,False,False,,E,PARKED MOTOR VEHICLE,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22106,,1,KIRKWOOD AV,BAYVI,,,A,W,143,NEWHALL ST,F,,D,7/25/2024 10:34:42 PM,1/29/2025 8:48:03 AM,,,2,,,,,,,,
2022,2689568,220609319,2,False,3801,9/7/2022 5:29:00 PM,1729,3D15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,15TH ST,MISSI,,,A,,,JULIAN ST,,,A,7/25/2024 10:34:41 PM,1/29/2025 8:48:03 AM,,,2,,,,,,,,
2022,2689556,220-629-680,2,False,3801,9/15/2022 11:16:00 AM,1116,6 CAR,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,True,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22450A,,1,GREEN ST,NORTH,,,A,,,POLK ST,,,A,7/25/2024 10:34:39 PM,1/29/2025 8:48:02 AM,,,2,,,,,,,,
2022,2689548,220639021,2,False,3801,9/19/2022 8:41:00 AM,0841,901,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,GIRARD ST,BAYVI,,,A,,,BACON ST,,,A,7/25/2024 10:34:37 PM,1/29/2025 8:48:02 AM,,,2,,,,,,,,
2022,2689547,220607410,2,False,3801,9/7/2022 7:40:00 AM,0740,3A11C,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,CORAL RD,BAYVI,,,A,W,22,CAROLINA ST,F,,D,7/25/2024 10:34:37 PM,1/29/2025 8:48:02 AM,,,2,,,,,,,,
2022,2689544,220621589,2,False,3801,9/12/2022 10:14:00 AM,1014,3A11A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,A,21955,,1,SHANNON ST,CENTR,,,A,,,GEARY ST,,,D,7/25/2024 10:34:36 PM,1/29/2025 8:48:02 AM,,,2,,,,,,,,
2022,2689538,220610504,2,False,3801,9/8/2022 7:19:00 AM,0719,3I13A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,,,1,ULLOA ST,TARAV,,,A,,,36TH AV,,,D,7/25/2024 10:34:36 PM,1/29/2025 8:48:02 AM,,,2,,,,,,,,
2022,2689530,220613570,2,False,3801,9/9/2022 8:35:00 AM,0835,908,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22106,,1,HYDE ST,TENDE,,,A,,,GOLDEN GATE AV,,,A,7/25/2024 10:34:34 PM,1/29/2025 8:48:01 AM,,,2,,,,,,,,
2022,2689528,220586842,2,False,3801,8/30/2022 3:52:00 PM,1552,3J13D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,F,,False,False,True,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,HYDE ST,TENDE,,,A,N,7,MCALLISTER,F,,A,7/25/2024 10:34:33 PM,1/29/2025 8:48:01 AM,,,2,,,,,,,,
2022,2689524,220556801,2,False,3801,8/18/2022 10:19:00 PM,2219,3E12E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950B,,1,MCALLISTER ST,NORTH,,,A,,,DIVISADERO ST,,,A,7/25/2024 10:34:33 PM,1/29/2025 8:48:01 AM,,,2,,,,,,,,
2022,2689519,220540600,2,False,3801,8/12/2022 5:30:00 PM,1730,3E90B,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,FELL ST,NORTH,,,A,,,WEBSTER ST,,,A,7/25/2024 10:34:32 PM,1/29/2025 8:48:01 AM,,,2,,,,,,,,
2022,2689518,220557821,2,False,3801,8/19/2022 11:53:00 AM,1153,4B3D,1227,3801,San Francisco,38,True,True,C,REAR END,,Friday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,A,21235G,,1,EDDY ST,TRAFF,,,A,W,123,LARKIN ST,F,,D,7/25/2024 10:34:31 PM,1/29/2025 8:48:01 AM,,,2,,,,,,,,
2022,2689515,220644268,2,False,3801,9/21/2022 1:55:00 AM,0155,RICHM,1227,3801,San Francisco,38,True,True,H,OTHER,,Wednesday,,,,,False,False,False,,A,NON-COLLISION,,1,0,,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22350,,1,MASONIC AV,RICHM,,,B,,,GEARY BL,,,,7/25/2024 10:34:31 PM,1/29/2025 8:48:01 AM,,,2,,,,,,,,
2022,2689507,220656031,2,False,3801,9/25/2022 6:45:00 AM,0645,3E13A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,B,DUSK-DAWN,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21456B,,1,GOUGH ST,NORTH,,,A,,,GOLDEN GATE AV,,,A,7/25/2024 10:34:29 PM,1/29/2025 8:48:01 AM,,,2,,,,,,,,
2022,2689495,220665305,2,False,3801,9/28/2022 7:30:00 PM,1930,3A11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,CALIFORNIA ST,CENTR,,,A,W,120,HYDE ST,F,,D,7/25/2024 10:34:27 PM,1/29/2025 8:48:00 AM,,,2,,,,,,,,
2022,2689489,220644008,2,False,3801,9/20/2022 10:20:00 PM,2220,3D11E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,CASTRO ST,MISSI,,,A,S,310,MARKET ST,F,,D,7/25/2024 10:34:26 PM,1/29/2025 8:48:00 AM,,,2,,,,,,,,
2022,2689484,220628353,2,False,3801,9/15/2022 7:05:00 PM,1905,3E13D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,D,21950A,,1,GOLDEN GATE AV,NORTH,,,A,,,FRANKLIN ST,,,A,7/25/2024 10:34:25 PM,1/29/2025 8:48:00 AM,,,2,,,,,,,,
2022,2689479,220634037,2,False,3801,9/16/2022 8:13:00 PM,2013,3E14D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,M,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21456B,,2,DIVISADERO ST,NORTH,,,A,,,HAYES ST,,,A,7/25/2024 10:34:24 PM,1/29/2025 8:48:00 AM,,,2,,,,,,,,
2022,2689474,220623610,2,False,3801,9/12/2022 10:25:00 PM,2225,SECTOR,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22107,,1,SANSOME ST,CENTR,,,A,,,CLAY ST,,,A,7/25/2024 10:34:23 PM,1/29/2025 8:48:00 AM,,,2,,,,,,,,
2022,2689473,220594732,2,False,3801,9/2/2022 12:35:00 PM,1235,3I15D,1227,3801,San Francisco,38,True,True,B,SIDE SWIPE,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,22101D,,1,SAN JOSE AV,TARAV,,,A,,,LAKEVIEW AV,,,D,7/25/2024 10:34:23 PM,1/29/2025 8:47:59 AM,,,2,,,,,,,,
2022,2689459,220641640,2,False,3801,9/20/2022 7:43:00 AM,0743,3G14A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950,,1,EL CAMINO DEL MAR,RICHM,,,A,,,26TH AV,,,D,7/25/2024 10:34:20 PM,1/29/2025 8:47:59 AM,,,2,,,,,,,,
2022,2689457,220642143,2,False,3801,9/20/2022 11:42:00 AM,1142,3J93C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,STEVENSON ST,TENDE,,,,W,105,7TH ST,F,,D,7/25/2024 10:34:20 PM,1/29/2025 8:47:59 AM,,,2,,,,,,,,
2022,2689414,220609955,2,False,3801,9/7/2022 10:15:00 PM,2215,3C14E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,RICKARD ST,BAYVI,,,A,,,SAN BRUNO AV,,,D,7/25/2024 10:34:13 PM,1/29/2025 8:47:58 AM,,,2,,,,,,,,
2022,2689394,220647789,2,False,3801,9/22/2022 10:08:00 AM,1008,3S13H,1227,3801,San Francisco,38,True,True,,,,Thursday,,,,,False,False,False,,G,BICYCLE,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,4TH ST,TENDE,,,A,,,JESSIE ST,,,A,7/25/2024 10:34:09 PM,1/29/2025 8:47:57 AM,,,2,,,,,,,,
2022,2689378,220600298,2,False,3801,9/4/2022 1:46:00 PM,1346,3B4A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,7TH ST,SOUTH,,,A,S,365,HARRISON ST,F,,A,7/25/2024 10:34:07 PM,1/29/2025 8:47:56 AM,,,2,,,,,,,,
2022,2689376,220591114,2,False,3801,9/1/2022 7:29:00 AM,0729,3F60,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,CLAYTON ST,PARK,,,A,,,CORBETT AV,,,A,7/25/2024 10:34:07 PM,1/29/2025 8:47:56 AM,,,2,,,,,,,,
