Year,CollisionId,Address,PrimaryRoad,SecondaryRoad,Latitude,Longitude,CrashDateTime
2023,2581347,GATES ST & CRESCENT AV,GATES ST,CRESCENT AV,,,11/29/2023 7:19:00 AM
2023,2581348,MISSION BAY BL N & MERRIMAC ST,MISSION BAY BL N,MERRIMAC ST,,,11/20/2023 5:47:00 PM
2023,2581359,HAIGHT ST & COLE ST,HAIGHT ST,COLE ST,,,12/5/2023 5:24:00 PM
2023,2581361,OCEAN AV & FAXON AV,OCEAN AV,FAXON AV,,,12/4/2023 2:15:00 PM
2023,2581366,3RD ST & UNDERWOOD AV,3RD ST,UNDERWOOD AV,,,12/4/2023 8:20:00 PM
2023,2581371,GROVE ST & POLK ST,GROVE ST,POLK ST,,,12/3/2023 10:56:00 AM
2023,2581377,CHURCH ST & CESAR CHAVEZ ST,CHURCH ST,CESAR CHAVEZ ST,,,12/8/2023 10:26:00 AM
2023,2581390,LAGUNA ST & LINDEN ST,LAGUNA ST,LINDEN ST,,,12/1/2023 6:37:00 PM
2023,2581391,BRANNAN ST & ZOE ST,BRANNAN ST,ZOE ST,,,12/4/2023 12:02:00 AM
2023,2581401,HARRISON ST & 24TH ST,HARRISON ST,24TH ST,,,12/1/2023 6:03:00 PM
2023,2581507,BUSH ST & LYON ST,BUSH ST,LYON ST,,,11/30/2023 7:55:00 PM
2023,2581555,SOUTH VAN NESS AV & MISSION ST,SOUTH VAN NESS AV,MISSION ST,,,12/9/2023 8:25:00 PM
2023,2581557,NEW MONTGOMERY ST & JESSIE ST,NEW MONTGOMERY ST,JESSIE ST,,,12/8/2023 1:35:00 PM
2023,2581562,SKYLINE BL & JOHN MUIR DR,SKYLINE BL,JOHN MUIR DR,,,12/5/2023 7:56:00 PM
2023,2581719,ARUGUELLO BL & GEARY BL,ARUGUELLO BL,GEARY BL,,,8/26/2023 3:00:00 PM
2023,2581747,HYDE ST & OFARRELL ST,HYDE ST,OFARRELL ST,,,11/11/2023 3:28:00 PM
2023,2582676,DIVISION ST & HENRY ADAMS ST,DIVISION ST,HENRY ADAMS ST,,,12/11/2023 7:55:00 AM
2023,2585257,MISSION ST & 8TH ST,MISSION ST,8TH ST,,,12/12/2023 8:08:00 PM
2023,2585637,9TH AV & FULTON AV,9TH AV,FULTON AV,,,10/12/2023 1:31:00 PM
2023,2586626,PIER 50 & TERRY A FRANCOIS BL,PIER 50,TERRY A FRANCOIS BL,,,12/1/2023 9:35:00 AM
2023,2587213,SOUTH VAN NESS AV & 18TH ST,SOUTH VAN NESS AV,18TH ST,,,12/26/2023 7:05:00 PM
2023,2587351,VAN NESS AV & BUSH ST,VAN NESS AV,BUSH ST,,,12/21/2023 2:37:00 PM
2023,2587685,IRVING ST & 10TH AV,IRVING ST,10TH AV,,,1/22/2023 2:12:00 PM
2023,2589643,FULTON ST & DIVISADERO ST,FULTON ST,DIVISADERO ST,,,12/15/2023 1:55:00 PM
2023,2590004,LARKIN ST & POST ST,LARKIN ST,POST ST,,,10/18/2023 7:55:00 AM
2023,2590634,23RD ST & TREAT AV,23RD ST,TREAT AV,,,2/13/2023 9:22:00 AM
2023,2594770,4TH ST & HARRISON ST,4TH ST,HARRISON ST,,,10/14/2023 2:24:00 PM
2023,4406157,JEFFERSON ST & JONES ST,JEFFERSON ST,JONES ST,,,11/25/2023 3:15:00 PM
2023,4489051,I-280 N/B & MISSION ST,I-280 N/B,MISSION ST,37.732056,-122.429696,10/14/2023 12:25:00 AM
2024,2288998,WEST SIDEWALK GOLDEN GATE BRIDGE & LINCOLN BLVD,WEST SIDEWALK GOLDEN GATE BRIDGE,LINCOLN BLVD,37.814303,-122.478042,1/15/2024 3:26:00 PM
2024,2294621,US-101 S/B (GGB WEST SIDEWALK) & CONZELMAN RD,US-101 S/B (GGB WEST SIDEWALK),CONZELMAN RD,37.822495,-122.47901,1/14/2024 10:50:00 AM
2024,2409261,US-101 N/B (GGB EAST WALKWAY) & MERCHANT RD,US-101 N/B (GGB EAST WALKWAY),MERCHANT RD,37.817766,-122.478229,5/23/2024 1:50:00 PM
2024,2409597,I-80 E/B PEDESTRIAN/BICYCLE PATHWAY & TREASURE ISLAND,I-80 E/B PEDESTRIAN/BICYCLE PATHWAY,TREASURE ISLAND,37.817867,-122.353112,6/3/2024 10:50:00 AM
2024,2447309,BOSWORTH & ARLINGTON,BOSWORTH,ARLINGTON,,,1/9/2024 5:10:00 PM
2024,2447330,SKYLINE BL & ZOO RD,SKYLINE BL,ZOO RD,,,1/4/2024 11:26:00 AM
2024,2447352,SAN JOSE AV & RANDALL ST,SAN JOSE AV,RANDALL ST,,,1/4/2024 9:25:00 AM
2024,2447999,17TH ST & KANSAS ST,17TH ST,KANSAS ST,,,1/17/2024 12:05:00 PM
2024,2448004,MARKET ST & SANCHEZ ST,MARKET ST,SANCHEZ ST,,,1/17/2024 10:20:00 AM
2024,2448010,BAYSHORE BL & MARIN ST,BAYSHORE BL,MARIN ST,,,1/26/2024 4:32:00 PM
2024,2448020,VALENICA ST & CESAR CHAVEZ ST,VALENICA ST,CESAR CHAVEZ ST,,,1/25/2024 8:13:00 AM
2024,2448037,FOLSOM ST & 3RD ST,FOLSOM ST,3RD ST,,,1/29/2024 3:27:00 PM
2024,2448041,LINCOLN WY & 25TH AV,LINCOLN WY,25TH AV,,,1/28/2024 5:54:00 PM
2024,2449319,PENNSYLVANIA AV & 25TH ST,PENNSYLVANIA AV,25TH ST,,,1/19/2024 6:32:00 PM
2024,2450467,JOHN F KENNEDY DR & TRANSVERSE DR,JOHN F KENNEDY DR,TRANSVERSE DR,,,2/11/2024 6:00:00 PM
2024,2450470,MARKET ST & GOUGH ST,MARKET ST,GOUGH ST,,,2/21/2024 8:42:00 AM
2024,2450481,KEZAR DR & JOHN F KENNEDY DR,KEZAR DR,JOHN F KENNEDY DR,37.770845,-122.455349,2/22/2024 9:17:00 AM
2024,2450483,JEFFERSON ST & JONES ST,JEFFERSON ST,JONES ST,,,2/16/2024 3:30:00 PM
2024,2450492,COLUMBUS AV & JACKSON ST,COLUMBUS AV,JACKSON ST,,,2/23/2024 11:00:00 AM
2024,2451817,HOWARD ST & 7TH ST,HOWARD ST,7TH ST,,,1/7/2024 4:02:00 PM
2024,2451921,JERROLD AV & BARNEVELD AV,JERROLD AV,BARNEVELD AV,,,1/14/2024 7:09:00 PM
2024,2452314,APPLETON AV & MISSION ST,APPLETON AV,MISSION ST,,,1/8/2024 11:35:00 AM
2024,2453092,ALEMANY BL & FOLSOM ST,ALEMANY BL,FOLSOM ST,,,2/6/2024 4:57:00 PM
2024,2453093,HARRISON ST & 23RD ST,HARRISON ST,23RD ST,,,2/8/2024 8:32:00 AM
2024,2453100,17TH ST & MISSISSIPPI ST,17TH ST,MISSISSIPPI ST,,,2/6/2024 2:47:00 PM
2024,2453138,9TH ST & MINNA ST,9TH ST,MINNA ST,,,1/29/2024 7:23:00 PM
2024,2454831,QUESADA AV & JENNINGS ST,QUESADA AV,JENNINGS ST,,,1/10/2024 2:00:00 AM
2024,2454844,INGALLS ST & HARBOR RD,INGALLS ST,HARBOR RD,,,1/6/2024 9:55:00 PM
2024,2454845,HOWARD ST & 3RD ST,HOWARD ST,3RD ST,,,1/7/2024 12:05:00 AM
2024,2454852,OFARRELL ST & TAYLOR ST,OFARRELL ST,TAYLOR ST,,,1/10/2024 6:34:00 AM
2024,2454857,HARRISON ST & 47TH ST,HARRISON ST,47TH ST,,,1/11/2024 6:44:00 PM
2024,2454861,POLK ST & GEARY ST,POLK ST,GEARY ST,,,1/9/2024 6:26:00 PM
2024,2454872,BRYANT ST & 15TH ST,BRYANT ST,15TH ST,,,1/13/2024 11:00:00 AM
2024,2454908,GREAT HWY & TARAVAL ST,GREAT HWY,TARAVAL ST,,,1/17/2024 1:45:00 PM
2024,2454933,EMBARCADERO & BAY ST,EMBARCADERO,BAY ST,37.806835,-122.405747,1/11/2024 3:58:00 PM
2024,2456333,CLARENDON AV & CLARENDON WOODS AV,CLARENDON AV,CLARENDON WOODS AV,,,2/27/2024 9:16:00 AM
2024,2456709,MARKET ST & VAN NESS AV,MARKET ST,VAN NESS AV,,,2/13/2024 10:00:00 AM
2024,2456711,LAGUNA ST & LARCH ALY,LAGUNA ST,LARCH ALY,,,2/12/2024 11:06:00 PM
2024,2456724,VICENTE ST & 47TH AV,VICENTE ST,47TH AV,,,2/14/2024 3:31:00 PM
2024,2456737,17TH ST & FOLSOM ST,17TH ST,FOLSOM ST,,,2/11/2024 3:03:00 AM
2024,2456739,CHURCH ST & 15TH ST,CHURCH ST,15TH ST,,,2/10/2024 10:37:00 PM
2024,2456748,7TH ST & NATOMA ST,7TH ST,NATOMA ST,,,2/7/2024 5:20:00 PM
2024,2459071,17TH ST & CHURCH ST,17TH ST,CHURCH ST,,,4/27/2024 8:10:00 AM
2024,2459077,DIVISADERO ST & MCALLISTER ST,DIVISADERO ST,MCALLISTER ST,,,4/21/2024 12:10:00 AM
2024,2459080,VAN NESS AVE & MCALLISTER ST,VAN NESS AVE,MCALLISTER ST,,,4/18/2024 2:19:00 PM
2024,2459086,4TH ST & FOLSOM ST,4TH ST,FOLSOM ST,,,4/10/2024 8:41:00 AM
2024,2459088,GREENWICH ST & BUCHANAN ST,GREENWICH ST,BUCHANAN ST,,,4/8/2024 2:28:00 PM
2024,2459092,BEALE ST & FOLSOM ST,BEALE ST,FOLSOM ST,,,4/14/2024 1:03:00 PM
2024,2459097,10TH ST & FOLSOM ST,10TH ST,FOLSOM ST,,,4/12/2024 7:12:00 AM
2024,2459138,JOHN F KENNEDY DR & KEZAR DR,JOHN F KENNEDY DR,KEZAR DR,,,4/18/2024 6:20:00 PM
2024,2459142,DIVISION ST & POTRERO,DIVISION ST,POTRERO,,,4/21/2024 1:48:00 PM
2024,2459155,ALEMANY BL & SAN BRUNO AV,ALEMANY BL,SAN BRUNO AV,,,4/19/2024 4:43:00 PM
2024,2459161,TIFFANY AV & 29TH ST,TIFFANY AV,29TH ST,,,4/2/2024 8:16:00 AM
2024,2459171,S VAN NESS AV & 20TH ST,S VAN NESS AV,20TH ST,,,4/4/2024 5:08:00 PM
2024,2459179,HAIGHT ST & ASHUBRY ST,HAIGHT ST,ASHUBRY ST,,,4/28/2024 4:05:00 PM
2024,2459180,38TH AV & VICENTE ST,38TH AV,VICENTE ST,,,4/27/2024 11:00:00 PM
2024,2459186,ILLINOIS ST & CARGO WY,ILLINOIS ST,CARGO WY,,,4/9/2024 4:22:00 PM
2024,2459189,MONTEREY BL & BADEN ST,MONTEREY BL,BADEN ST,,,4/8/2024 6:25:00 AM
2024,2459194,FELTON ST & SAN BRUNO AV,FELTON ST,SAN BRUNO AV,,,4/11/2024 7:00:00 PM
2024,2459238,WALLER ST & CARMELITA ST,WALLER ST,CARMELITA ST,,,4/7/2024 8:00:00 PM
2024,2459719,FOLSOM ST & 17TH ST,FOLSOM ST,17TH ST,,,3/26/2024 10:07:00 PM
2024,2459727,EDDY ST & LARKIN ST,EDDY ST,LARKIN ST,,,3/31/2024 2:05:00 PM
2024,2459728,GRANT AV & POST ST,GRANT AV,POST ST,,,3/18/2024 12:05:00 PM
2024,2459733,MARKET ST & MASON ST,MARKET ST,MASON ST,,,3/27/2024 10:04:00 AM
2024,2460191,GEARY BL & STEINER ST,GEARY BL,STEINER ST,,,2/1/2024 3:10:00 PM
2024,2460198,FOLSOM ST & 9TH ST,FOLSOM ST,9TH ST,,,2/2/2024 5:49:00 PM
2024,2460216,OAK ST & OCTAVIA ST,OAK ST,OCTAVIA ST,,,1/24/2024 8:08:00 PM
2024,2461906,FOLSOM ST & 16TH ST,FOLSOM ST,16TH ST,,,3/15/2024 1:09:00 PM
2024,2464077,POLK ST & BUSH ST,POLK ST,BUSH ST,,,4/20/2024 3:45:00 AM
2024,2468033,POTRERO AV & 25TH ST,POTRERO AV,25TH ST,,,3/26/2024 1:37:00 PM
2024,2468056,2ND ST & STEVENSON ST,2ND ST,STEVENSON ST,,,3/4/2024 7:55:00 AM
2024,2468057,OCTAVIA ST & HAIGHT ST,OCTAVIA ST,HAIGHT ST,,,3/4/2024 12:43:00 AM
2024,2468062,CYRIL MAGNIN ST & EDDY ST,CYRIL MAGNIN ST,EDDY ST,,,3/13/2024 1:19:00 PM
2024,2468067,MISSION ST & 30TH ST,MISSION ST,30TH ST,,,3/12/2024 3:59:00 PM
2024,2468068,GEARY ST & POLK ST,GEARY ST,POLK ST,,,3/11/2024 9:45:00 PM
2024,2468076,VAN NESS AV & FERN ST,VAN NESS AV,FERN ST,,,3/8/2024 1:25:00 PM
2024,2468079,BRYANT ST & 11TH ST,BRYANT ST,11TH ST,,,3/12/2024 7:25:00 PM
2024,2468086,GENEVA AV & LONDON ST,GENEVA AV,LONDON ST,,,3/16/2024 5:05:00 PM
2024,2468090,VALENCIA ST & DUBOCE ST,VALENCIA ST,DUBOCE ST,,,3/20/2024 6:45:00 PM
2024,2468094,OCEAN AV & WOODACRE DR,OCEAN AV,WOODACRE DR,,,3/18/2024 4:41:00 PM
2024,2468111,SANCHEZ ST & 14TH ST,SANCHEZ ST,14TH ST,,,3/16/2024 9:22:00 PM
2024,2468113,VALENCIA ST & SYCAMORE,VALENCIA ST,SYCAMORE  ,,,3/17/2024 10:23:00 PM
2024,2468118,GOUGH ST & TURK ST,GOUGH ST,TURK ST,,,3/17/2024 2:20:00 PM
2024,2468119,FELL ST & SCOTT ST,FELL ST,SCOTT ST,,,3/16/2024 3:10:00 PM
2024,2468121,MISSION ST & WHITTIER ST,MISSION ST,WHITTIER ST,,,3/18/2024 10:08:00 PM
2024,2468127,FILLMORE ST & OFARRELL ST,FILLMORE ST,OFARRELL ST,,,3/6/2024 2:25:00 PM
2024,2468129,POLK ST & SACRAMENTO ST,POLK ST,SACRAMENTO ST,,,3/5/2024 2:25:00 PM
2024,2468131,FULTON ST & FILLMORE ST,FULTON ST,FILLMORE ST,,,3/7/2024 8:09:00 AM
2024,2468132,MARKET ST & ROSE ST,MARKET ST,ROSE ST,,,3/6/2024 6:04:00 PM
2024,2468138,7TH ST & FOLSOM ST,7TH ST,FOLSOM ST,,,3/8/2024 5:23:00 PM
2024,2468139,ANGELOS ALLEY & MISSION ST,ANGELOS ALLEY,MISSION ST,,,3/8/2024 11:03:00 AM
2024,2468148,MISSION ST & 13TH ST,MISSION ST,13TH ST,,,3/4/2024 5:45:00 PM
2024,2468150,CESAR CHAVEZ ST & BRYANT ST,CESAR CHAVEZ ST,BRYANT ST,,,3/22/2024 4:00:00 PM
2024,2468151,37TH AVE & PACHECO ST,37TH AVE,PACHECO ST,,,3/23/2024 2:32:00 PM
2024,2468158,TERRY A FRANCOIS & ILLINOIS ST,TERRY A FRANCOIS               ,ILLINOIS ST,,,3/16/2024 5:16:00 PM
2024,2468159,CLAY ST & ARGUELLO BLVD,CLAY ST,ARGUELLO BLVD,,,3/24/2024 3:30:00 PM
2024,2468167,POLK ST & ELLIS ST,POLK ST,ELLIS ST,,,3/19/2024 8:25:00 PM
2024,2468171,OFARRELL ST & DIVISADERO ST,OFARRELL ST,DIVISADERO ST,,,3/1/2024 4:15:00 PM
2024,2468173,ELLIS ST & ELLIS ST 655,ELLIS ST,ELLIS ST 655,,,3/1/2024 4:09:00 PM
2024,2468180,13TH ST & FOLSOM ST,13TH ST,FOLSOM ST,,,3/2/2024 9:40:00 AM
2024,2468190,17TH ST & POND ST,17TH ST,POND ST,,,2/29/2024 12:34:00 PM
2024,2468202,FELL ST & DIVISADERO ST,FELL ST,DIVISADERO ST,,,2/29/2024 7:46:00 AM
2024,2468208,VALENCIA ST & MARKET ST,VALENCIA ST,MARKET ST,,,2/27/2024 7:40:00 PM
2024,2468209,11TH ST & MISSION ST,11TH ST,MISSION ST,,,2/23/2024 5:28:00 PM
2024,2468220,MARKET ST & SANSOME ST,MARKET ST,SANSOME ST,,,2/26/2024 7:00:00 PM
2024,2468221,VAN NESS AV & HAYES ST,VAN NESS AV,HAYES ST,,,2/28/2024 1:00:00 PM
2024,2468222,BAYSHORE BL & RAYMOND AV,BAYSHORE BL,RAYMOND AV,,,2/21/2024 9:29:00 AM
2024,2468321,MCALLISTER ST & HYDE ST,MCALLISTER ST,HYDE ST,,,2/28/2024 8:38:00 PM
2024,2473829,NEVADA ST & CORTLAND AV,NEVADA ST,CORTLAND AV,,,3/20/2024 3:31:00 PM
2024,2475298,JONES ST & TURK ST,JONES ST,TURK ST,,,3/27/2024 11:44:00 PM
2024,2475715,BUSH ST & MONTGOMERY ST,BUSH ST,MONTGOMERY ST,,,6/25/2024 9:19:00 PM
2024,2475981,GREAT HWY & SLOAT BL,GREAT HWY,SLOAT BL,,,5/17/2024 5:07:00 PM
2024,2476765,MASONIC AV & FELL ST,MASONIC AV,FELL ST,,,5/10/2024 6:10:00 PM
2024,2476814,CHENERY ST & SURREY ST,CHENERY ST,SURREY ST,,,5/12/2024 12:48:00 PM
2024,2476837,THE EMBARCADERO & WASHINGTON ST,THE EMBARCADERO,WASHINGTON ST,,,5/23/2024 9:20:00 AM
2024,2476839,BROADWAY & COLUMBUS AV,BROADWAY,COLUMBUS AV,,,5/22/2024 3:14:00 PM
2024,2476841,POTRERO AV & 25TH ST,POTRERO AV,25TH ST,37.749,-122.404,5/28/2024 8:35:00 AM
2024,2476847,CHESTNUT ST & VAN NESS AV,CHESTNUT ST,VAN NESS AV,,,5/27/2024 5:10:00 PM
2024,2476848,MARKET ST & DUBOCE AV,MARKET ST,DUBOCE AV,,,5/23/2024 4:31:00 PM
2024,2476853,GENEVA AVE & STONERIDGE LN,GENEVA AVE,STONERIDGE LN,,,5/8/2024 5:39:00 PM
2024,2476866,WAWONA ST & 19TH AV,WAWONA ST,19TH AV,,,5/2/2024 4:22:00 PM
2024,2476891,HYDE ST & GOLDEN GATE AV,HYDE ST,GOLDEN GATE AV,,,5/24/2024 2:25:00 PM
2024,2476893,17TH AV & CLEMENT ST,17TH AV,CLEMENT ST,,,5/23/2024 5:00:00 PM
2024,2476894,ELLIS ST & LARKIN ST,ELLIS ST,LARKIN ST,,,5/22/2024 4:02:00 PM
2024,2476899,POST ST & POWELL ST,POST ST,POWELL ST,,,5/18/2024 8:46:00 AM
2024,2476903,MARTIN LUTHER KING JR DR & SUNSET BL,MARTIN LUTHER KING JR DR,SUNSET BL,,,5/16/2024 1:18:00 PM
2024,2476905,17TH STREET & GUERRERO ST,17TH STREET,GUERRERO ST,,,5/14/2024 6:00:00 PM
2024,2476906,17TH ST & SOUTH VAN NESS AVE,17TH ST,SOUTH VAN NESS AVE,,,5/14/2024 4:37:00 PM
2024,2476917,2ND ST & CLEMENTINA ST,2ND ST,CLEMENTINA ST,,,5/5/2024 6:07:00 PM
2024,2476924,MISSION ST & 14TH ST,MISSION ST,14TH ST,,,5/10/2024 5:15:00 PM
2024,2477431,MARKET ST & LAGUNA ST,MARKET ST,LAGUNA ST,,,5/2/2024 12:59:00 AM
2024,2477519,LEAVENWORTH ST & MCALLISTER ST,LEAVENWORTH ST,MCALLISTER ST,,,5/22/2024 1:39:00 PM
2024,2477538,CLAYTON ST & CORBETT AV,CLAYTON ST,CORBETT AV,,,5/17/2024 10:07:00 AM
2024,2477551,4TH ST & FOLSOM ST,4TH ST,FOLSOM ST,,,5/21/2024 1:29:00 PM
2024,2477553,POLK ST & POST ST,POLK ST,POST ST,,,5/10/2024 5:30:00 PM
2024,2477567,HAIGHT ST & BAKER ST,HAIGHT ST,BAKER ST,,,5/22/2024 10:00:00 AM
2024,2477574,TURK ST & JONES ST,TURK ST,JONES ST,,,5/2/2024 1:55:00 PM
2024,2477577,BAYSHORE BL & CESAR CHAVEZ ST,BAYSHORE BL,CESAR CHAVEZ ST,,,5/5/2024 10:23:00 PM
2024,2477636,TWIN PEAKS BL & PANORAMA DR,TWIN PEAKS BL,PANORAMA DR,,,4/28/2024 10:50:00 AM
2024,2477640,PRECITA AV & FOLSOM ST,PRECITA AV,FOLSOM ST,,,4/17/2024 5:45:00 PM
2024,2477649,ARGUELLO BL & ANZA ST,ARGUELLO BL,ANZA ST,,,4/28/2024 1:36:00 PM
2024,2477650,MISSINO ST & 15TH ST,MISSINO ST,15TH ST,,,4/30/2024 12:19:00 PM
2024,2477653,CABRILLO ST & 23RD ST,CABRILLO ST,23RD ST,,,4/16/2024 7:25:00 AM
2024,2477657,KING ST & 2ND ST,KING ST,2ND ST,,,4/26/2024 5:30:00 PM
2024,2477658,NATOMA ST & 7TH ST,NATOMA ST,7TH ST,,,4/30/2024 8:49:00 AM
2024,2477661,NORIEGA ST & 38TH AV,NORIEGA ST,38TH AV,,,4/29/2024 9:02:00 AM
2024,2477670,OAKDALE AV & LOOMIS ST,OAKDALE AV,LOOMIS ST,,,4/20/2024 8:30:00 AM
2024,2477672,GOUGH ST & PAGE ST,GOUGH ST,PAGE ST,,,4/26/2024 10:09:00 AM
2024,2477674,DIVISADERO ST & GROVE ST,DIVISADERO ST,GROVE ST,,,4/26/2024 10:45:00 PM
2024,2477684,MARKET ST & OCTAVIA ST,MARKET ST,OCTAVIA ST,,,3/31/2024 10:25:00 PM
2024,2477752,MCALLISTER ST & PIERCE ST,MCALLISTER ST,PIERCE ST,,,5/23/2024 7:45:00 PM
2024,2477782,EDDY ST & HYDE ST,EDDY ST,HYDE ST,,,5/16/2024 10:04:00 PM
2024,2479590,FOLSOM ST & 3RD ST,FOLSOM ST,3RD ST,,,5/24/2024 1:59:00 PM
2024,2479591,BAYSHORE BL & CORTLAND STREET,BAYSHORE BL,CORTLAND STREET,,,5/31/2024 9:00:00 AM
2024,2479592,POLK ST & WILLOW ST,POLK ST,WILLOW ST,,,5/29/2024 2:00:00 PM
2024,2479594,LINCOLN WY & 31ST AVE,LINCOLN WY,31ST AVE,,,5/31/2024 5:34:00 PM
2024,2479596,MARKET ST & 8TH ST,MARKET ST,8TH ST,,,5/28/2024 9:36:00 AM
2024,2479598,11TH ST & HOWARD ST,11TH ST,HOWARD ST,,,5/30/2024 9:40:00 AM
2024,2479605,HARRISON ST & 10TH ST,HARRISON ST,10TH ST,,,5/3/2024 9:59:00 PM
2024,2479609,16TH ST & 3RD ST,16TH ST,3RD ST,,,5/4/2024 8:45:00 AM
2024,2479612,1131 GUERRERO ST & GUERRERO ST 1131,1131 GUERRERO ST,GUERRERO ST 1131,,,5/31/2024 1:30:00 PM
2024,2479802,FOLSOM ST & BEALE ST,FOLSOM ST,BEALE ST,,,5/15/2024 2:45:00 PM
2024,2595108,MULLEN AV & MULLEN AV 343,MULLEN AV,MULLEN AV 343,,,5/24/2024 2:51:00 PM
2024,2595284,MISSION ST & 8TH ST,MISSION ST,8TH ST,,,4/22/2024 4:03:00 PM
2024,2596319,VALENCIA ST & BROSNAN ST,VALENCIA ST,BROSNAN ST,,,4/8/2024 2:52:00 PM
2024,2596328,DUBOCE AV & VALENCIA ST,DUBOCE AV,VALENCIA ST,,,5/9/2024 8:55:00 PM
2024,2596798,HOWARD ST & SECOND ST,HOWARD ST,SECOND ST,,,4/4/2024 12:12:00 PM
2024,2725975,TURK ST & LEAVENWORTH,TURK ST,LEAVENWORTH,,,1/10/2024 11:29:00 AM
2024,2726222,17TH ST & DOUGLASS ST,17TH ST,DOUGLASS ST,,,6/9/2024 3:20:00 PM
2024,2726290,BEALE ST & FOLSOM ST,BEALE ST,FOLSOM ST,,,6/10/2024 9:06:00 AM
2024,2726533,RICHARDSON ST & LYON ST,RICHARDSON ST,LYON ST,,,6/11/2024 9:19:00 PM
2024,2876928,5TH ST & TEHAMA ST,5TH ST,TEHAMA ST,,,6/1/2024 10:50:00 PM
2024,2876981,PIERCE ST & HAIGHT ST,PIERCE ST,HAIGHT ST,,,6/1/2024 1:25:00 PM
2024,3050822,JOHN F KENNEDY DR & LINDLEY MEADOW,JOHN F KENNEDY DR,LINDLEY MEADOW,,,4/17/2024 6:00:00 PM
2024,3280437,BLUXOME ST & 4TH ST,BLUXOME ST,4TH ST,,,5/27/2024 8:05:00 PM
2024,3521287,MINNA ST & 8TH ST,MINNA ST,8TH ST,,,6/6/2024 5:37:00 PM
2024,3521310,BATTERY ST & SACRAMENTO ST,BATTERY ST,SACRAMENTO ST,,,6/7/2024 9:40:00 AM
2024,3763604,NEWHALL ST & FAIRFAX AV,NEWHALL ST,FAIRFAX AV,,,5/30/2024 9:30:00 AM
2024,3763976,US-101 N/B (GGB EAST WALKWAY) & LINCOLN BLVD,US-101 N/B (GGB EAST WALKWAY),LINCOLN BLVD,37.811027,-122.477409,7/10/2024 1:45:00 PM
2024,3768167,OCTAVIA ST & MARKET ST,OCTAVIA ST,MARKET ST,,,6/13/2024 10:25:00 PM
2024,3768319,14TH ST & GUERRERO ST,14TH ST,GUERRERO ST,,,6/2/2024 4:19:00 PM
2024,3768675,03RD DT & LE CONTE AV,03RD DT,LE CONTE AV,,,6/16/2024 12:57:00 AM
2024,3768718,FOLSOM ST & ESSEX ST,FOLSOM ST,ESSEX ST,,,6/6/2024 12:05:00 AM
2024,3769202,MISSION ST & 24TH ST,MISSION ST,24TH ST,,,6/13/2024 10:35:00 PM
2024,3769222,EMBARCADERO & PIER 23,EMBARCADERO,PIER 23,,,6/12/2024 1:02:00 PM
2024,3769438,STOCKTON TUNL & SACRAMENTO ST,STOCKTON TUNL,SACRAMENTO ST,,,3/26/2024 1:15:00 PM
2024,4019226,MISSION ST & 7TH ST,MISSION ST,7TH ST,,,6/13/2024 12:05:00 AM
2024,4019243,STEINER ST & TURK ST,STEINER ST,TURK ST,,,6/4/2024 5:39:00 PM
2024,4019444,FOLSOM ST & 5TH ST,FOLSOM ST,5TH ST,,,6/27/2024 9:30:00 AM
2024,4019640,US-101 N/B & MERCHANT RD,US-101 N/B,MERCHANT RD,37.824355,-122.478959,7/26/2024 2:10:00 PM
2024,4020703,14TH ST & GUERRERO ST,14TH ST,GUERRERO ST,,,6/7/2024 5:57:00 PM
2024,4020708,LAKE MERCED BL & WINSTON DR,LAKE MERCED BL,WINSTON DR,,,6/14/2024 6:58:00 PM
2024,4020798,POLK ST & OLIVE ST,POLK ST,OLIVE ST,,,6/4/2024 10:30:00 AM
2024,4020810,HARRISON ST & KAMILLE CT,HARRISON ST,KAMILLE CT,,,6/3/2024 6:31:00 PM
2024,4021104,2ND  ST & KING ST,2ND  ST,KING ST,,,6/14/2024 6:30:00 PM
2024,4355217,TAYLOR ST & GOLDEN GATE AV,TAYLOR ST,GOLDEN GATE AV,,,6/15/2024 9:29:00 PM
2024,4373068,BAY ST & MASON ST,BAY ST,MASON ST,,,2/8/2024 11:20:00 PM
2024,4373949,IRVING ST & 20TH AV,IRVING ST,20TH AV,,,3/11/2024 9:20:00 PM
2024,4376757,COLUMBUS & LOMBARD ST,COLUMBUS,LOMBARD ST,,,7/2/2024 2:00:00 PM
2024,4376883,MARKET ST & 14TH ST,MARKET ST,14TH ST,,,7/2/2024 8:52:00 AM
2024,4376900,5TH ST & CLARA ST,5TH ST,CLARA ST,,,7/19/2024 9:15:00 PM
2024,4376912,MISSION ST & JULIA ST,MISSION ST,JULIA ST,,,7/6/2024 1:01:00 PM
2024,4376914,LAGUNA ST & MCALLISTER ST,LAGUNA ST,MCALLISTER ST,,,7/13/2024 2:30:00 PM
2024,4376922,THE EMBARCADERO & GREEN ST,THE EMBARCADERO,GREEN ST,,,7/6/2024 3:57:00 PM
2024,4376966,MARKET ST & COLLINGWOOD ST,MARKET ST,COLLINGWOOD ST,,,6/29/2024 7:22:00 AM
2024,4376970,COLUMBUS & JACKSON ST,COLUMBUS,JACKSON ST,,,7/14/2024 7:10:00 PM
2024,4376996,MARKET ST & JONES ST,MARKET ST,JONES ST,,,7/13/2024 2:00:00 PM
